path,text
crops_icdar15\train\img_171_004.png,travelling
crops_icdar15\train\img_37_002.png,SMRT
crops_icdar15\train\img_23_005.png,BUS
crops_icdar15\train\img_905_000.png,METRO
crops_icdar15\train\img_109_001.png,prefer
crops_icdar15\train\img_486_005.png,Toilet
crops_icdar15\train\img_460_006.png,Beginning
crops_icdar15\train\img_931_007.png,PTE
crops_icdar15\train\img_756_000.png,shka
crops_icdar15\train\img_758_003.png,strad
crops_icdar15\train\img_302_002.png,Digital
crops_icdar15\train\img_113_026.png,Experts!
crops_icdar15\train\img_84_000.png,EXIT
crops_icdar15\train\img_913_002.png,ELEVEn
crops_icdar15\train\img_644_001.png,EXIT
crops_icdar15\train\img_934_010.png,EXIT
crops_icdar15\train\img_723_000.png,50%
crops_icdar15\train\img_742_001.png,shu
crops_icdar15\train\img_367_006.png,Xtreme
crops_icdar15\train\img_670_003.png,Xchange
crops_icdar15\train\img_459_008.png,out
crops_icdar15\train\img_407_034.png,OFF
crops_icdar15\train\img_655_006.png,SHOPS
crops_icdar15\train\img_478_002.png,sale!
crops_icdar15\train\img_175_001.png,Commonwealth
crops_icdar15\train\img_185_001.png,WOON
crops_icdar15\train\img_683_003.png,MORE
crops_icdar15\train\img_163_004.png,BOX
crops_icdar15\train\img_159_023.png,KEPT
crops_icdar15\train\img_918_001.png,SUN
crops_icdar15\train\img_94_004.png,SESONI
crops_icdar15\train\img_508_011.png,you
crops_icdar15\train\img_403_002.png,THE
crops_icdar15\train\img_984_003.png,Carpark
crops_icdar15\train\img_222_006.png,Bringing
crops_icdar15\train\img_92_008.png,Pillow.
crops_icdar15\train\img_684_003.png,THE
crops_icdar15\train\img_32_012.png,TANGS
crops_icdar15\train\img_110_000.png,HANTU
crops_icdar15\train\img_791_000.png,FOREVER
crops_icdar15\train\img_246_003.png,10-21
crops_icdar15\train\img_971_002.png,CHANGER
crops_icdar15\train\img_929_006.png,FACTORY
crops_icdar15\train\img_322_004.png,havaianas
crops_icdar15\train\img_136_020.png,INTO
crops_icdar15\train\img_512_003.png,SON
crops_icdar15\train\img_751_006.png,WITH
crops_icdar15\train\img_159_003.png,THE
crops_icdar15\train\img_439_001.png,HORSLANAN
crops_icdar15\train\img_94_027.png,VAROVICH
crops_icdar15\train\img_767_003.png,CHINESE
crops_icdar15\train\img_984_011.png,Indulge
crops_icdar15\train\img_945_006.png,seafood
crops_icdar15\train\img_783_000.png,AMERICAN
crops_icdar15\train\img_782_002.png,SHOP
crops_icdar15\train\img_240_034.png,Toast
crops_icdar15\train\img_683_004.png,crocs
crops_icdar15\train\img_100_003.png,Line
crops_icdar15\train\img_588_006.png,SALE
crops_icdar15\train\img_463_010.png,lifestyle
crops_icdar15\train\img_445_000.png,TODAY
crops_icdar15\train\img_228_002.png,AHEAD
crops_icdar15\train\img_142_005.png,Cirrus
crops_icdar15\train\img_696_006.png,COACH
crops_icdar15\train\img_40_002.png,SMRT
crops_icdar15\train\img_159_031.png,SPA
crops_icdar15\train\img_921_002.png,EMPLOYMENT
crops_icdar15\train\img_856_000.png,GRAPHICS
crops_icdar15\train\img_39_018.png,times
crops_icdar15\train\img_702_005.png,ZARA
crops_icdar15\train\img_260_011.png,It´s
crops_icdar15\train\img_668_004.png,OFF
crops_icdar15\train\img_984_013.png,The
crops_icdar15\train\img_59_000.png,LEARNING
crops_icdar15\train\img_890_000.png,Dior
crops_icdar15\train\img_484_004.png,Voted
crops_icdar15\train\img_907_006.png,Klein
crops_icdar15\train\img_319_001.png,AURORA
crops_icdar15\train\img_771_006.png,-70%
crops_icdar15\train\img_713_008.png,GUY
crops_icdar15\train\img_596_001.png,NovOpe
crops_icdar15\train\img_464_004.png,LEGO
crops_icdar15\train\img_888_002.png,EBA
crops_icdar15\train\img_233_010.png,LOSS
crops_icdar15\train\img_108_014.png,THE
crops_icdar15\train\img_252_000.png,JTC
crops_icdar15\train\img_662_003.png,SALE
crops_icdar15\train\img_191_007.png,SINGAPORE'S
crops_icdar15\train\img_775_002.png,TOPSHOP
crops_icdar15\train\img_8_000.png,WHY
crops_icdar15\train\img_651_006.png,Optics
crops_icdar15\train\img_919_003.png,MAIDS
crops_icdar15\train\img_935_001.png,LEATHER
crops_icdar15\train\img_644_000.png,fourskin
crops_icdar15\train\img_348_008.png,SALE
crops_icdar15\train\img_3_005.png,fusionopolis
crops_icdar15\train\img_274_005.png,Strip
crops_icdar15\train\img_158_022.png,BEING
crops_icdar15\train\img_215_011.png,$2.00
crops_icdar15\train\img_824_000.png,Dior
crops_icdar15\train\img_715_003.png,HUBLOT
crops_icdar15\train\img_155_001.png,257
crops_icdar15\train\img_264_055.png,data
crops_icdar15\train\img_673_002.png,swatch
crops_icdar15\train\img_663_003.png,thots
crops_icdar15\train\img_343_003.png,Pass
crops_icdar15\train\img_274_010.png,wastebin
crops_icdar15\train\img_715_002.png,THE
crops_icdar15\train\img_174_000.png,Give
crops_icdar15\train\img_637_014.png,YOUR
crops_icdar15\train\img_784_006.png,BREAD
crops_icdar15\train\img_860_011.png,EBER
crops_icdar15\train\img_354_004.png,AMAZINGLY
crops_icdar15\train\img_849_006.png,end
crops_icdar15\train\img_915_001.png,Prepaid
crops_icdar15\train\img_948_001.png,SingTel
crops_icdar15\train\img_384_000.png,SALE
crops_icdar15\train\img_796_012.png,UTA
crops_icdar15\train\img_321_004.png,SALE
crops_icdar15\train\img_494_000.png,ASTER
crops_icdar15\train\img_821_003.png,EXIT
crops_icdar15\train\img_834_009.png,bendet
crops_icdar15\train\img_387_000.png,SALE
crops_icdar15\train\img_944_010.png,BARBER
crops_icdar15\train\img_320_010.png,OFF
crops_icdar15\train\img_414_002.png,SAYAN
crops_icdar15\train\img_320_016.png,TEKS
crops_icdar15\train\img_985_001.png,LEVEL
crops_icdar15\train\img_978_013.png,FNE
crops_icdar15\train\img_78_034.png,internet/
crops_icdar15\train\img_697_000.png,VERSACE
crops_icdar15\train\img_113_023.png,Real
crops_icdar15\train\img_304_007.png,IIaoIIao
crops_icdar15\train\img_241_005.png,$2.50
crops_icdar15\train\img_449_005.png,STUDENTS'
crops_icdar15\train\img_519_005.png,More
crops_icdar15\train\img_641_002.png,crocs
crops_icdar15\train\img_222_002.png,Beverages
crops_icdar15\train\img_939_000.png,GLOBAL
crops_icdar15\train\img_497_002.png,Library
crops_icdar15\train\img_120_011.png,College
crops_icdar15\train\img_299_000.png,SAMSUNG
crops_icdar15\train\img_263_001.png,Airport
crops_icdar15\train\img_261_000.png,connexis
crops_icdar15\train\img_241_016.png,Butter
crops_icdar15\train\img_825_000.png,DOLCE
crops_icdar15\train\img_930_002.png,02-25
crops_icdar15\train\img_380_003.png,CROSS
crops_icdar15\train\img_315_005.png,FASTER
crops_icdar15\train\img_181_003.png,Bus
crops_icdar15\train\img_994_000.png,GOWN
crops_icdar15\train\img_564_000.png,$15
crops_icdar15\train\img_477_003.png,Baby-G
crops_icdar15\train\img_572_007.png,citing
crops_icdar15\train\img_731_010.png,The
crops_icdar15\train\img_467_006.png,LIFE
crops_icdar15\train\img_350_007.png,DOMAIN
crops_icdar15\train\img_257_015.png,THE
crops_icdar15\train\img_241_023.png,ICED
crops_icdar15\train\img_171_012.png,Safe
crops_icdar15\train\img_59_018.png,11:1
crops_icdar15\train\img_410_001.png,Body
crops_icdar15\train\img_942_004.png,ING
crops_icdar15\train\img_872_006.png,colectpoint
crops_icdar15\train\img_94_049.png,JEFFREY
crops_icdar15\train\img_936_002.png,$10
crops_icdar15\train\img_213_004.png,WWW.ite.edu.sg
crops_icdar15\train\img_125_001.png,Mitsubishi
crops_icdar15\train\img_838_001.png,ART
crops_icdar15\train\img_768_000.png,LEVI'S
crops_icdar15\train\img_108_010.png,CARD
crops_icdar15\train\img_851_009.png,Ion
crops_icdar15\train\img_456_002.png,Jubilant
crops_icdar15\train\img_23_002.png,YOUR
crops_icdar15\train\img_115_006.png,unity
crops_icdar15\train\img_518_005.png,COTTON
crops_icdar15\train\img_313_002.png,OROGOL
crops_icdar15\train\img_695_018.png,VUITTON
crops_icdar15\train\img_929_002.png,CHOICE
crops_icdar15\train\img_436_010.png,GABU
crops_icdar15\train\img_829_000.png,EXIT
crops_icdar15\train\img_783_001.png,EXPRESS
crops_icdar15\train\img_754_002.png,Bear
crops_icdar15\train\img_440_004.png,Sprite
crops_icdar15\train\img_30_009.png,EASY
crops_icdar15\train\img_334_000.png,Health
crops_icdar15\train\img_134_000.png,WARNING
crops_icdar15\train\img_800_001.png,JBRAND
crops_icdar15\train\img_184_005.png,SEE
crops_icdar15\train\img_41_002.png,Pagar
crops_icdar15\train\img_18_017.png,BERTH
crops_icdar15\train\img_929_012.png,SALE
crops_icdar15\train\img_449_011.png,BLOCKBUSTER
crops_icdar15\train\img_351_003.png,CABLES
crops_icdar15\train\img_378_009.png,ROB
crops_icdar15\train\img_876_000.png,CEYLON
crops_icdar15\train\img_562_000.png,Salads
crops_icdar15\train\img_963_000.png,MEAT
crops_icdar15\train\img_773_013.png,sale
crops_icdar15\train\img_491_000.png,YEO
crops_icdar15\train\img_382_000.png,adidas
crops_icdar15\train\img_316_003.png,STRUCTURE
crops_icdar15\train\img_630_006.png,THE
crops_icdar15\train\img_676_002.png,TOAST
crops_icdar15\train\img_712_000.png,SANDS
crops_icdar15\train\img_356_015.png,GALAXY
crops_icdar15\train\img_519_002.png,CARD
crops_icdar15\train\img_309_003.png,MAKE
crops_icdar15\train\img_409_003.png,cra
crops_icdar15\train\img_311_002.png,Wedding
crops_icdar15\train\img_382_002.png,Reebok
crops_icdar15\train\img_78_065.png,Other
crops_icdar15\train\img_937_000.png,HAPPY
crops_icdar15\train\img_703_003.png,ISIS
crops_icdar15\train\img_593_003.png,MAE
crops_icdar15\train\img_264_030.png,Promotion
crops_icdar15\train\img_754_006.png,NOW!
crops_icdar15\train\img_736_006.png,ALL
crops_icdar15\train\img_616_001.png,boshi
crops_icdar15\train\img_235_010.png,CLEAR
crops_icdar15\train\img_638_003.png,SERV
crops_icdar15\train\img_910_002.png,SALE
crops_icdar15\train\img_139_000.png,Front
crops_icdar15\train\img_233_000.png,Results
crops_icdar15\train\img_32_010.png,Suntec
crops_icdar15\train\img_961_000.png,SUSHI
crops_icdar15\train\img_300_001.png,Rowente
crops_icdar15\train\img_208_005.png,BOSTON
crops_icdar15\train\img_78_053.png,cards
crops_icdar15\train\img_574_007.png,DREAM
crops_icdar15\train\img_708_002.png,Co.
crops_icdar15\train\img_315_000.png,NIKE
crops_icdar15\train\img_284_000.png,SINGAPORE
crops_icdar15\train\img_885_001.png,ROBIN
crops_icdar15\train\img_509_007.png,SONY
crops_icdar15\train\img_283_001.png,Columbia
crops_icdar15\train\img_611_006.png,foam
crops_icdar15\train\img_301_008.png,Office
crops_icdar15\train\img_772_007.png,ZALORA
crops_icdar15\train\img_860_010.png,JOSE
crops_icdar15\train\img_846_002.png,ORCHARD
crops_icdar15\train\img_373_000.png,crocs
crops_icdar15\train\img_698_005.png,MACHINE
crops_icdar15\train\img_712_002.png,MARINA
crops_icdar15\train\img_742_003.png,shu
crops_icdar15\train\img_929_003.png,TRADING
crops_icdar15\train\img_953_010.png,NEW
crops_icdar15\train\img_754_001.png,and
crops_icdar15\train\img_257_004.png,EXIT
crops_icdar15\train\img_120_021.png,Research
crops_icdar15\train\img_352_001.png,Air
crops_icdar15\train\img_848_020.png,just
crops_icdar15\train\img_245_007.png,PHOTOS
crops_icdar15\train\img_860_007.png,OCBC
crops_icdar15\train\img_82_000.png,DECEMBER
crops_icdar15\train\img_663_000.png,PRESIOUS
crops_icdar15\train\img_23_012.png,rale
crops_icdar15\train\img_437_005.png,CORDIAL
crops_icdar15\train\img_589_000.png,VIVO
crops_icdar15\train\img_144_002.png,MIND
crops_icdar15\train\img_113_011.png,#05-11
crops_icdar15\train\img_923_013.png,one
crops_icdar15\train\img_980_000.png,NDS
crops_icdar15\train\img_587_004.png,you'd
crops_icdar15\train\img_16_005.png,LOBBY
crops_icdar15\train\img_94_041.png,Slept
crops_icdar15\train\img_519_009.png,VOUCHER
crops_icdar15\train\img_740_000.png,CITYLINK
crops_icdar15\train\img_98_013.png,cash
crops_icdar15\train\img_16_007.png,LIFT
crops_icdar15\train\img_347_006.png,Xtreme
crops_icdar15\train\img_971_001.png,CITY
crops_icdar15\train\img_460_011.png,Motivated
crops_icdar15\train\img_199_010.png,to:
crops_icdar15\train\img_498_001.png,AUTHOR
crops_icdar15\train\img_92_002.png,your
crops_icdar15\train\img_327_018.png,South
crops_icdar15\train\img_438_002.png,SPIRITS
crops_icdar15\train\img_255_000.png,HUMP
crops_icdar15\train\img_695_004.png,SKYPARK
crops_icdar15\train\img_53_000.png,EXIT
crops_icdar15\train\img_546_001.png,START
crops_icdar15\train\img_383_003.png,70%
crops_icdar15\train\img_886_000.png,ROBINSO
crops_icdar15\train\img_813_001.png,GALERIES
crops_icdar15\train\img_898_005.png,SALE
crops_icdar15\train\img_108_008.png,YOUR
crops_icdar15\train\img_891_011.png,FOR
crops_icdar15\train\img_946_008.png,Gold
crops_icdar15\train\img_639_003.png,SALE
crops_icdar15\train\img_94_012.png,ONLINE
crops_icdar15\train\img_507_003.png,SECRET
crops_icdar15\train\img_268_044.png,YOU!
crops_icdar15\train\img_267_002.png,JEAN Y
crops_icdar15\train\img_39_004.png,the
crops_icdar15\train\img_296_011.png,Style
crops_icdar15\train\img_884_009.png,MORE
crops_icdar15\train\img_666_001.png,sale
crops_icdar15\train\img_523_001.png,Clementi
crops_icdar15\train\img_704_013.png,San
crops_icdar15\train\img_589_002.png,BEAR
crops_icdar15\train\img_459_005.png,for
crops_icdar15\train\img_82_013.png,FROM
crops_icdar15\train\img_219_001.png,tnling
crops_icdar15\train\img_669_010.png,mentos
crops_icdar15\train\img_731_000.png,City
crops_icdar15\train\img_79_001.png,DEPOSITS
crops_icdar15\train\img_232_004.png,sold
crops_icdar15\train\img_830_000.png,PHILIP
crops_icdar15\train\img_816_001.png,VENETA
crops_icdar15\train\img_164_001.png,MOST
crops_icdar15\train\img_754_007.png,Enjoyd
crops_icdar15\train\img_378_006.png,SHOPPING
crops_icdar15\train\img_407_000.png,CITY
crops_icdar15\train\img_848_010.png,CLOSED
crops_icdar15\train\img_241_018.png,Peamt
crops_icdar15\train\img_78_008.png,Cash
crops_icdar15\train\img_921_015.png,INDONESIAN
crops_icdar15\train\img_202_003.png,PREMIUM
crops_icdar15\train\img_119_001.png,Town
crops_icdar15\train\img_164_007.png,WE'RE
crops_icdar15\train\img_731_001.png,Dine
crops_icdar15\train\img_401_011.png,Food
crops_icdar15\train\img_715_000.png,GARDENS
crops_icdar15\train\img_984_049.png,Roof
crops_icdar15\train\img_620_002.png,TOASTBOX
crops_icdar15\train\img_989_001.png,Garden
crops_icdar15\train\img_115_005.png,"$5,000"
crops_icdar15\train\img_690_005.png,DOWN
crops_icdar15\train\img_947_001.png,WATCH
crops_icdar15\train\img_491_006.png,Doctors
crops_icdar15\train\img_235_061.png,4-HR
crops_icdar15\train\img_595_001.png,Yau
crops_icdar15\train\img_784_000.png,ARMANI
crops_icdar15\train\img_921_006.png,Licence
crops_icdar15\train\img_796_009.png,REBAJAS
crops_icdar15\train\img_402_005.png,off
crops_icdar15\train\img_101_000.png,CARE
crops_icdar15\train\img_574_006.png,THE
crops_icdar15\train\img_147_002.png,OPEN
crops_icdar15\train\img_983_018.png,"11/12,"
crops_icdar15\train\img_284_001.png,PRO-AM
crops_icdar15\train\img_910_000.png,WAREHOUSE
crops_icdar15\train\img_831_003.png,MAIN
crops_icdar15\train\img_65_003.png,LEVEL
crops_icdar15\train\img_925_011.png,DISCOUNTS!!
crops_icdar15\train\img_39_001.png,minute;
crops_icdar15\train\img_57_014.png,Airport
crops_icdar15\train\img_883_003.png,CARE
crops_icdar15\train\img_943_000.png,SALON
crops_icdar15\train\img_410_005.png,SHEE
crops_icdar15\train\img_245_009.png,PHOTO
crops_icdar15\train\img_844_003.png,SERIES
crops_icdar15\train\img_257_016.png,RIGHT
crops_icdar15\train\img_15_002.png,PROHIBITED
crops_icdar15\train\img_675_004.png,sant
crops_icdar15\train\img_739_004.png,OFF
crops_icdar15\train\img_342_005.png,CoCo
crops_icdar15\train\img_27_000.png,LOVE
crops_icdar15\train\img_670_001.png,ahead
crops_icdar15\train\img_402_008.png,70%
crops_icdar15\train\img_587_001.png,Live
crops_icdar15\train\img_88_001.png,YOU
crops_icdar15\train\img_776_001.png,GEIGER
crops_icdar15\train\img_944_034.png,JOY
crops_icdar15\train\img_49_010.png,Ave
crops_icdar15\train\img_983_036.png,lift.
crops_icdar15\train\img_403_004.png,CASIO
crops_icdar15\train\img_585_007.png,VIVOMART
crops_icdar15\train\img_530_000.png,Sound
crops_icdar15\train\img_703_001.png,Hair
crops_icdar15\train\img_729_001.png,out
crops_icdar15\train\img_507_000.png,LOOKING
crops_icdar15\train\img_747_005.png,SHOPS
crops_icdar15\train\img_956_003.png,fresh
crops_icdar15\train\img_930_009.png,FILIPINO
crops_icdar15\train\img_793_002.png,citibank
crops_icdar15\train\img_651_005.png,House
crops_icdar15\train\img_834_001.png,NUE
crops_icdar15\train\img_41_001.png,Tanjong
crops_icdar15\train\img_754_009.png,7698
crops_icdar15\train\img_537_001.png,SALE
crops_icdar15\train\img_196_009.png,PINTU
crops_icdar15\train\img_37_005.png,ice
crops_icdar15\train\img_933_001.png,GIFT
crops_icdar15\train\img_789_001.png,MRT
crops_icdar15\train\img_866_004.png,SALE
crops_icdar15\train\img_193_017.png,SIDE
crops_icdar15\train\img_679_000.png,RALPH
crops_icdar15\train\img_184_007.png,DON'T
crops_icdar15\train\img_285_008.png,SALE
crops_icdar15\train\img_407_028.png,SH O
crops_icdar15\train\img_269_007.png,SLIMMING
crops_icdar15\train\img_461_065.png,uniain
crops_icdar15\train\img_30_004.png,Baking
crops_icdar15\train\img_675_003.png,$1990
crops_icdar15\train\img_12_003.png,CHOICES
crops_icdar15\train\img_233_011.png,EXPERTS!
crops_icdar15\train\img_975_000.png,shea
crops_icdar15\train\img_866_007.png,SALE
crops_icdar15\train\img_241_029.png,2.50
crops_icdar15\train\img_12_006.png,COME
crops_icdar15\train\img_968_000.png,PEPERO
crops_icdar15\train\img_959_002.png,THE
crops_icdar15\train\img_209_000.png,GET
crops_icdar15\train\img_941_004.png,EXCELLENCE
crops_icdar15\train\img_268_024.png,Hair
crops_icdar15\train\img_256_002.png,Swimming
crops_icdar15\train\img_10_001.png,HarbourFront
crops_icdar15\train\img_726_000.png,FOSSIL
crops_icdar15\train\img_749_001.png,ZARA
crops_icdar15\train\img_625_000.png,VEIL
crops_icdar15\train\img_587_003.png,life
crops_icdar15\train\img_898_009.png,OCBC
crops_icdar15\train\img_417_003.png,Sensation
crops_icdar15\train\img_30_002.png,Since
crops_icdar15\train\img_78_001.png,Additional
crops_icdar15\train\img_196_002.png,KEEP
crops_icdar15\train\img_887_000.png,TEP
crops_icdar15\train\img_882_002.png,Freshly
crops_icdar15\train\img_942_006.png,GREAT
crops_icdar15\train\img_246_008.png,[05]
crops_icdar15\train\img_474_000.png,STARBUCKS
crops_icdar15\train\img_661_000.png,ST.MARC
crops_icdar15\train\img_301_007.png,999
crops_icdar15\train\img_265_003.png,Bread
crops_icdar15\train\img_637_011.png,SHOPPING
crops_icdar15\train\img_898_001.png,HEBE
crops_icdar15\train\img_558_005.png,2070
crops_icdar15\train\img_94_032.png,POP
crops_icdar15\train\img_94_053.png,ARCHER
crops_icdar15\train\img_701_000.png,LEVEL
crops_icdar15\train\img_187_001.png,The
crops_icdar15\train\img_577_007.png,GOURMEE
crops_icdar15\train\img_445_010.png,ENJOY
crops_icdar15\train\img_191_004.png,Save
crops_icdar15\train\img_669_007.png,mentos
crops_icdar15\train\img_763_001.png,Klein
crops_icdar15\train\img_24_002.png,NUS
crops_icdar15\train\img_931_010.png,KABAYAN
crops_icdar15\train\img_356_002.png,2015
crops_icdar15\train\img_593_000.png,MAKE
crops_icdar15\train\img_122_005.png,Passanger
crops_icdar15\train\img_714_001.png,THE
crops_icdar15\train\img_410_004.png,FREE
crops_icdar15\train\img_691_000.png,SEPHORA
crops_icdar15\train\img_988_005.png,TON
crops_icdar15\train\img_9_002.png,STAGE
crops_icdar15\train\img_649_000.png,PICKET
crops_icdar15\train\img_46_000.png,NANYANG
crops_icdar15\train\img_195_000.png,McDonald's
crops_icdar15\train\img_437_002.png,CORDIAL
crops_icdar15\train\img_49_003.png,THE
crops_icdar15\train\img_120_005.png,Education
crops_icdar15\train\img_80_003.png,BOOK
crops_icdar15\train\img_784_003.png,CALVIN
crops_icdar15\train\img_997_000.png,HOM
crops_icdar15\train\img_705_007.png,ICE
crops_icdar15\train\img_268_006.png,Nature's
crops_icdar15\train\img_539_000.png,Lobby
crops_icdar15\train\img_128_002.png,REWARDS
crops_icdar15\train\img_298_004.png,299
crops_icdar15\train\img_226_000.png,ACTIONCITY
crops_icdar15\train\img_968_001.png,LOTTE
crops_icdar15\train\img_201_012.png,more
crops_icdar15\train\img_147_028.png,Joho
crops_icdar15\train\img_802_011.png,Thai
crops_icdar15\train\img_978_005.png,PLATED
crops_icdar15\train\img_282_000.png,YAMAHA
crops_icdar15\train\img_600_007.png,LOSE
crops_icdar15\train\img_998_012.png,mps
crops_icdar15\train\img_284_009.png,SINGAPORE'S
crops_icdar15\train\img_59_019.png,student
crops_icdar15\train\img_516_000.png,POH
crops_icdar15\train\img_32_017.png,PROVENCE
crops_icdar15\train\img_102_001.png,Dine
crops_icdar15\train\img_747_011.png,KURT
crops_icdar15\train\img_241_006.png,Tuna
crops_icdar15\train\img_730_001.png,map
crops_icdar15\train\img_264_039.png,any
crops_icdar15\train\img_137_000.png,GET
crops_icdar15\train\img_792_002.png,SHOP
crops_icdar15\train\img_586_007.png,spinal
crops_icdar15\train\img_193_021.png,AND
crops_icdar15\train\img_810_001.png,BARTOUX
crops_icdar15\train\img_412_000.png,Bank
crops_icdar15\train\img_276_012.png,Life
crops_icdar15\train\img_816_000.png,BOTTEGA
crops_icdar15\train\img_264_033.png,January
crops_icdar15\train\img_65_000.png,Circle
crops_icdar15\train\img_984_026.png,B-One
crops_icdar15\train\img_316_005.png,NEVER
crops_icdar15\train\img_38_004.png,ONE
crops_icdar15\train\img_924_000.png,METRO
crops_icdar15\train\img_327_025.png,SROCR
crops_icdar15\train\img_123_002.png,Tower
crops_icdar15\train\img_932_015.png,sexy
crops_icdar15\train\img_264_035.png,How
crops_icdar15\train\img_889_012.png,SALE
crops_icdar15\train\img_773_011.png,SALE
crops_icdar15\train\img_683_002.png,DISCOVER
crops_icdar15\train\img_888_005.png,YEAR
crops_icdar15\train\img_703_004.png,Doc
crops_icdar15\train\img_514_002.png,cache
crops_icdar15\train\img_116_008.png,Original
crops_icdar15\train\img_599_003.png,B2-K15
crops_icdar15\train\img_766_002.png,511
crops_icdar15\train\img_142_003.png,VISA
crops_icdar15\train\img_911_009.png,CHINA
crops_icdar15\train\img_951_000.png,ION
crops_icdar15\train\img_363_002.png,Courts
crops_icdar15\train\img_406_005.png,CHRISTMAS
crops_icdar15\train\img_925_001.png,PRICES!!
crops_icdar15\train\img_413_001.png,HOSEREEL
crops_icdar15\train\img_767_004.png,NEW
crops_icdar15\train\img_30_008.png,MADE
crops_icdar15\train\img_527_005.png,Start
crops_icdar15\train\img_410_000.png,1KG
crops_icdar15\train\img_761_000.png,WHEELOCK
crops_icdar15\train\img_488_000.png,Course
crops_icdar15\train\img_938_000.png,02-59
crops_icdar15\train\img_743_005.png,ZARA
crops_icdar15\train\img_876_004.png,Sookee
crops_icdar15\train\img_486_006.png,Bus
crops_icdar15\train\img_861_004.png,Eddition
crops_icdar15\train\img_984_054.png,Carpark
crops_icdar15\train\img_203_002.png,Ave
crops_icdar15\train\img_143_011.png,Airport
crops_icdar15\train\img_796_005.png,INGAPORE
crops_icdar15\train\img_932_004.png,WANTED:
crops_icdar15\train\img_436_002.png,GABU!
crops_icdar15\train\img_998_006.png,OGIO
crops_icdar15\train\img_561_004.png,$15
crops_icdar15\train\img_467_007.png,riding
crops_icdar15\train\img_705_011.png,Quick
crops_icdar15\train\img_18_004.png,166
crops_icdar15\train\img_446_001.png,RECYCLING
crops_icdar15\train\img_419_009.png,Tots
crops_icdar15\train\img_694_003.png,PORSCHE
crops_icdar15\train\img_772_004.png,ZARA
crops_icdar15\train\img_120_024.png,Tower
crops_icdar15\train\img_475_004.png,Tea
crops_icdar15\train\img_348_006.png,NEW
crops_icdar15\train\img_669_015.png,mento
crops_icdar15\train\img_214_003.png,325
crops_icdar15\train\img_435_003.png,JATZ
crops_icdar15\train\img_59_003.png,HAS
crops_icdar15\train\img_80_006.png,9159
crops_icdar15\train\img_97_007.png,merci
crops_icdar15\train\img_30_001.png,Huat
crops_icdar15\train\img_78_014.png,OCBC
crops_icdar15\train\img_201_014.png,manage
crops_icdar15\train\img_849_004.png,East
crops_icdar15\train\img_461_036.png,ROSIE
crops_icdar15\train\img_130_000.png,Japan
crops_icdar15\train\img_696_007.png,PRADA
crops_icdar15\train\img_546_003.png,1600 MRS
crops_icdar15\train\img_236_016.png,south
crops_icdar15\train\img_954_000.png,Green
crops_icdar15\train\img_777_001.png,GEIGER
crops_icdar15\train\img_130_005.png,Japan
crops_icdar15\train\img_834_006.png,Olivia
crops_icdar15\train\img_419_007.png,Mum
crops_icdar15\train\img_662_000.png,victoria's
crops_icdar15\train\img_415_008.png,Care
crops_icdar15\train\img_822_000.png,HARRY
crops_icdar15\train\img_246_013.png,Carpark
crops_icdar15\train\img_94_002.png,FICTION
crops_icdar15\train\img_51_007.png,the
crops_icdar15\train\img_225_001.png,York
crops_icdar15\train\img_988_000.png,5YEARS
crops_icdar15\train\img_713_000.png,CHANEL
crops_icdar15\train\img_870_001.png,collectpoint
crops_icdar15\train\img_403_006.png,BAB
crops_icdar15\train\img_82_002.png,AND
crops_icdar15\train\img_849_003.png,ong
crops_icdar15\train\img_327_013.png,Thailand
crops_icdar15\train\img_449_006.png,IMAX
crops_icdar15\train\img_885_000.png,MORRIS
crops_icdar15\train\img_780_004.png,shu
crops_icdar15\train\img_984_034.png,L10
crops_icdar15\train\img_883_000.png,ZERO
crops_icdar15\train\img_815_001.png,VENETA
crops_icdar15\train\img_478_000.png,McDonalds
crops_icdar15\train\img_215_004.png,Set
crops_icdar15\train\img_883_005.png,Spot
crops_icdar15\train\img_229_000.png,Minor
crops_icdar15\train\img_327_002.png,France
crops_icdar15\train\img_63_000.png,the
crops_icdar15\train\img_929_018.png,for
crops_icdar15\train\img_329_005.png,LOVS
crops_icdar15\train\img_522_007.png,Clementi
crops_icdar15\train\img_78_066.png,services
crops_icdar15\train\img_484_008.png,JobStreet
crops_icdar15\train\img_380_001.png,40%
crops_icdar15\train\img_407_025.png,SAN
crops_icdar15\train\img_984_061.png,Carpark
crops_icdar15\train\img_989_005.png,LOBBY
crops_icdar15\train\img_859_000.png,SALE
crops_icdar15\train\img_637_000.png,LOOK
crops_icdar15\train\img_729_002.png,Ean
crops_icdar15\train\img_391_012.png,Court
crops_icdar15\train\img_646_002.png,SPORTS
crops_icdar15\train\img_613_004.png,Massotherapy
crops_icdar15\train\img_759_000.png,STEVE
crops_icdar15\train\img_782_004.png,B2-40/41
crops_icdar15\train\img_418_004.png,Smile
crops_icdar15\train\img_280_001.png,LOBBY
crops_icdar15\train\img_773_019.png,SAL
crops_icdar15\train\img_41_000.png,EW15
crops_icdar15\train\img_427_000.png,GCHA
crops_icdar15\train\img_95_004.png,Year!
crops_icdar15\train\img_193_022.png,OPEN
crops_icdar15\train\img_667_000.png,WAREHOUS
crops_icdar15\train\img_249_000.png,QUICKPICK
crops_icdar15\train\img_371_011.png,YRS
crops_icdar15\train\img_131_005.png,Man
